timestamp,PT_pt_face_amount,PT_cash,PT_pt_price,PT_implied_yield,PT_seconds_to_expiry,PT_pool_liquidity,PT_balance,net_balance
2025-11-16 21:00:00+00:00,0.0,10090.001847660466,0.9981399383983572,0.0671,874800.0,88260060.7715,10090.001847660466,10090.001847660466
2025-11-16 22:00:00+00:00,0.0,10090.079082331236,0.9981475929728496,0.0671,871200.0,88402681.071,10090.079082331236,10090.079082331236
2025-11-16 23:00:00+00:00,0.0,10090.156317593206,0.998155247547342,0.0671,867600.0,88407003.9974,10090.156317593206,10090.156317593206
2025-11-17 00:00:00+00:00,0.0,10090.233553446378,0.9981629021218343,0.0671,864000.0,88417080.6432,10090.233553446378,10090.233553446378
2025-11-17 01:00:00+00:00,0.0,10090.310789890758,0.9981705566963267,0.0671,860400.0,88413564.5575,10090.310789890758,10090.310789890758
2025-11-17 02:00:00+00:00,0.0,10090.38802692635,0.9981782112708191,0.0671,856800.0,88412236.8197,10090.38802692635,10090.38802692635
2025-11-17 03:00:00+00:00,0.0,10090.465264553159,0.9981858658453114,0.0671,853200.0,88411978.4751,10090.465264553159,10090.465264553159
2025-11-17 04:00:00+00:00,0.0,10090.542502771188,0.9981935204198038,0.0671,849600.0,88418372.165,10090.542502771188,10090.542502771188
2025-11-17 05:00:00+00:00,0.0,10090.619741580444,0.9982011749942962,0.0671,846000.0,88417855.9599,10090.619741580444,10090.619741580444
2025-11-17 06:00:00+00:00,0.0,10090.696980980929,0.9982088295687885,0.0671,842400.0,88418237.0197,10090.696980980929,10090.696980980929
2025-11-17 07:00:00+00:00,0.0,10090.773415190322,0.9982350901209217,0.0664,838800.0,84646441.3461,10090.773415190322,10090.773415190322
2025-11-17 08:00:00+00:00,0.0,10090.84938952815,0.9982532511978097,0.066,835200.0,84641358.8397,10090.84938952815,10090.84938952815
2025-11-17 09:00:00+00:00,0.0,10090.925134210996,0.9982660506502395,0.0658,831600.0,84662622.3673,10090.925134210996,10090.925134210996
2025-11-17 10:00:00+00:00,0.0,10091.000879462403,0.9982735569244809,0.0658,828000.0,84430442.8231,10091.000879462403,10091.000879462403
2025-11-17 11:00:00+00:00,0.0,10091.076740397602,0.9982784508327629,0.0659,824400.0,84298174.0017,10091.076740397602,10091.076740397602
2025-11-17 12:00:00+00:00,0.0,10091.152371670913,0.9982911704312115,0.0657,820800.0,84296923.7637,10091.152371670913,10091.152371670913
2025-11-17 13:00:00+00:00,0.0,10091.22800351107,0.9982986652977413,0.0657,817200.0,84283402.8883,10091.22800351107,10091.22800351107
2025-11-17 14:00:00+00:00,0.0,10091.303635918079,0.9983061601642711,0.0657,813600.0,84264925.3271,10091.303635918079,10091.303635918079
2025-11-17 15:00:00+00:00,0.0,10091.379268891942,0.9983136550308008,0.0657,810000.0,84254036.343,10091.379268891942,10091.379268891942
