timestamp,PT_pt_face_amount,PT_cash,PT_pt_price,PT_implied_yield,PT_seconds_to_expiry,PT_pool_liquidity,PT_balance,net_balance
2025-10-02 01:00:00+00:00,10114.79404552231,0.0,0.9886934291581109,0.0738,4834800.0,141597628.2249,10000.430410095494,10000.430410095494
2025-10-02 02:00:00+00:00,10114.79404552231,0.0,0.9887018480492813,0.0738,4831200.0,141698891.976,10000.515565445774,10000.515565445774
2025-10-02 03:00:00+00:00,10114.79404552231,0.0,0.988740862422998,0.0736,4827600.0,141822362.4807,10000.910187800733,10000.910187800733
2025-10-02 04:00:00+00:00,10114.79404552231,0.0,0.9887033994980607,0.0739,4824000.0,141807788.4299,10000.53125803065,10000.53125803065
2025-10-02 05:00:00+00:00,10114.79404552231,0.0,0.9887118297969427,0.0739,4820400.0,141814610.5259,10000.616528767585,10000.616528767585
2025-10-02 06:00:00+00:00,10114.79404552231,0.0,0.9886897330595482,0.0741,4816800.0,140060009.0943,10000.393024819761,10000.393024819761
2025-10-02 07:00:00+00:00,10114.79404552231,0.0,0.9886829340634269,0.0742,4813200.0,139769318.8791,10000.324254374278,10000.324254374278
2025-10-02 08:00:00+00:00,10114.79404552231,0.0,0.9885999543691536,0.0748,4809600.0,138148436.5809,9999.484931856743,9999.484931856743
2025-10-02 09:00:00+00:00,10114.79404552231,0.0,0.988532340862423,0.0753,4806000.0,138034715.4507,9998.801035161468,9998.801035161468
2025-10-02 10:00:00+00:00,10114.79404552231,0.0,0.9884344056582249,0.076,4802400.0,137388365.3172,9997.810440741197,9997.810440741197
2025-10-02 11:00:00+00:00,10114.79404552231,0.0,0.9884582819986311,0.0759,4798800.0,137262619.4275,9998.051945006966,9998.051945006966
2025-10-02 12:00:00+00:00,10114.79404552231,0.0,0.9884365503080083,0.0761,4795200.0,137236263.4906,9997.832133432055,9997.832133432055
2025-10-02 13:00:00+00:00,10114.79404552231,0.0,0.9884452315765457,0.0761,4791600.0,137153950.3886,9997.919942675366,9997.919942675366
2025-10-02 14:00:00+00:00,10114.79404552231,0.0,0.9883780515628565,0.0766,4788000.0,129046652.2509,9997.240430672924,9997.240430672924
2025-10-02 15:00:00+00:00,10114.79404552231,0.0,0.9883716290212183,0.0767,4784400.0,128766695.1504,9997.175467987005,9997.175467987005
2025-10-02 16:00:00+00:00,10114.79404552231,0.0,0.9885318731462469,0.0757,4780800.0,128780645.2777,9998.796304308675,9998.796304308675
2025-10-02 17:00:00+00:00,10114.79404552231,0.0,0.9884648186173853,0.0762,4777200.0,128783788.389,9998.11806155942,9998.11806155942
2025-10-02 18:00:00+00:00,10114.79404552231,0.0,0.9885340177960301,0.0758,4773600.0,132799897.6542,9998.81799699953,9998.81799699953
2025-10-02 19:00:00+00:00,10114.79404552231,0.0,0.9886333561487566,0.0752,4770000.0,132786286.4972,9999.822783978181,9999.822783978181
2025-10-02 20:00:00+00:00,10114.79404552231,0.0,0.9886570385580653,0.0751,4766400.0,132792379.2454,10000.06232667084,10000.06232667084
2025-10-02 21:00:00+00:00,10114.79404552231,0.0,0.9886656057494867,0.0751,4762800.0,132779985.3738,10000.148982047616,10000.148982047616
2025-10-02 22:00:00+00:00,10114.79404552231,0.0,0.9887646589094228,0.0745,4759200.0,132769522.0918,10001.150884359928,10001.150884359928
2025-10-02 23:00:00+00:00,10114.79404552231,0.0,0.9887580880675336,0.0746,4755600.0,132629911.9627,10001.084421647514,10001.084421647514
2025-10-03 00:00:00+00:00,10114.79404552231,0.0,0.9888117727583847,0.0743,4752000.0,132583561.991,10001.62743123887,10001.62743123887
2025-10-03 01:00:00+00:00,10114.79404552231,0.0,0.9888202486881131,0.0743,4748400.0,132447119.1742,10001.713163522418,10001.713163522418
2025-10-03 02:00:00+00:00,10114.79404552231,0.0,0.9887986538900296,0.0745,4744800.0,131615723.4719,10001.494736587349,10001.494736587349
2025-10-03 03:00:00+00:00,10114.79404552231,0.0,0.9887019849418207,0.0752,4741200.0,131614176.378,10000.516950085617,10000.516950085617
2025-10-03 04:00:00+00:00,10114.79404552231,0.0,0.9886505133470226,0.0756,4737600.0,131601114.1383,9999.996325505039,9999.996325505039
2025-10-03 05:00:00+00:00,10114.79404552231,0.0,0.9886141341546886,0.0759,4734000.0,131591691.3477,9999.628357467038,9999.628357467038
2025-10-03 06:00:00+00:00,10114.79404552231,0.0,0.9886227926078028,0.0759,4730400.0,131573610.0298,9999.715935937042,9999.715935937042
2025-10-03 07:00:00+00:00,10114.79404552231,0.0,0.9886314510609172,0.0759,4726800.0,131510430.9377,9999.803514407047,9999.803514407047
2025-10-03 08:00:00+00:00,10114.79404552231,0.0,0.9886251425963951,0.076,4723200.0,131512945.6348,9999.739705587663,9999.739705587663
2025-10-03 09:00:00+00:00,10114.79404552231,0.0,0.9886039014373716,0.0762,4719600.0,131501775.6367,9999.524855638852,9999.524855638852
